"id";"lang";"label"
"1166";"Q7184";"tr";"NATO"
"1167";"Q7184";"tr";"Kuzey Atlantik Antlaşması Örgütü"
"1168";"Q7184";"ar";"حلف شمال الأطلسي"
"1169";"Q7184";"ar";"ناتو"
"1170";"Q7184";"ar";"حلف ناتو"
"1171";"Q7184";"ar";"حلف الناتو"
"1172";"Q7184";"ar";"حلف شمال اطلسي"
"1173";"Q7184";"ar";"نيتو"
"1174";"Q7184";"ar";"الناتو (حلف شمال الأطلنطي)"
"1175";"Q7184";"ar";"منظمة حلف شمال الأطلسي"
"1176";"Q7184";"ar";"حلف شمال الأطلنطي"
"1177";"Q7184";"ar";"الناتو"
"1178";"Q7184";"ar";"الحلف الأطلسي"
"1179";"Q146165";"fr";"Conseil nordique"
"1180";"Q146165";"de";"Nordischer Rat"
"1181";"Q146165";"en";"Nordic Council"
"1182";"Q146165";"en";"The Nordic Council"
"1183";"Q146165";"tr";"İskandinav Kurulu"
"1184";"Q146165";"ar";"المجلس الشمالي"
"1185";"Q146165";"ar";"مجلس الشمال"
"1186";"Q123759";"fr";"Organisation des États américains"
"1187";"Q123759";"fr";"OEA"
"1188";"Q123759";"fr";"Organisation des Etats americains"
"1189";"Q123759";"fr";"Organisation des Etats américains"
"1190";"Q123759";"fr";"Organisation des États Américains"
"1191";"Q123759";"de";"Organisation Amerikanischer Staaten"
"1192";"Q123759";"de";"Organization of American States"
"1193";"Q123759";"en";"Organization of American States"
"1194";"Q123759";"en";"OAS"
"1195";"Q123759";"tr";"Amerikan Devletleri Örgütü"
"1196";"Q123759";"tr";"Amerikan Devletleri"
"1197";"Q123759";"ar";"منظمة البلدان الأمريكية"
"1198";"Q123759";"ar";"منظمه البلدان الأمريكيه"
"1199";"Q757276";"fr";"Forum des îles du Pacifique"
"1200";"Q757276";"fr";"Forum des iles du Pacifique"
"1201";"Q757276";"de";"Pacific Islands Forum"
"1202";"Q757276";"de";"South Pacific Forum"
"1203";"Q757276";"en";"Pacific Islands Forum"
"1204";"Q757276";"en";"SPF"
"1205";"Q757276";"en";"South Pacific Forum"
"1206";"Q757276";"en";"PIF"
"1207";"Q757276";"tr";"Pasifik Adaları Forumu"
"1208";"Q757276";"ar";"منتدى جزر المحيط الهادئ"
"1209";"Q3117794";"fr";"Groupe des dirigeants polynésiens"
"1210";"Q3117794";"de";NA
"1211";"Q3117794";"en";"Polynesian Leaders Group"
"1212";"Q3117794";"en";"PLG"
"1213";"Q3117794";"tr";NA
"1214";"Q3117794";"ar";NA
"1215";"Q11523819";"fr";"Partenariat économique régional global"
"1216";"Q11523819";"de";"Regional Comprehensive Economic Partnership"
"1217";"Q11523819";"de";"RCEP"
"1218";"Q11523819";"en";"Regional Comprehensive Economic Partnership"
"1219";"Q11523819";"en";"RCEP"
"1220";"Q11523819";"tr";"Bölgesel Kapsamlı Ekonomik Ortaklık"
"1221";"Q11523819";"ar";"الشراكة الاقتصادية الإقليمية الشاملة"
"1222";"Q485207";"fr";"Organisation de coopération de Shanghai"
"1223";"Q485207";"fr";"Organisation de cooperation de Shanghai"
"1224";"Q485207";"fr";"Organisation de Coopération de Shanghaï"
"1225";"Q485207";"de";"Shanghaier Organisation für Zusammenarbeit"
"1226";"Q485207";"de";"Shanghai Five"
"1227";"Q485207";"de";"Shanghai Organisation für Kooperation"
"1228";"Q485207";"de";"Schanghai-Gruppe"
"1229";"Q485207";"de";"Shanghai Sechs"
"1230";"Q485207";"de";"Schanghaier Organisation für Zusammenarbeit"
"1231";"Q485207";"de";"Shanghaier Rat"
"1232";"Q485207";"de";"Schanghaier Organisation für Kooperation"
"1233";"Q485207";"de";"Shanghai-Gruppe"
"1234";"Q485207";"de";"Shanghai Cooperation Organization"
"1235";"Q485207";"de";"Shanghaier Organisation für Kooperation"
"1236";"Q485207";"de";"Shanghai-Organisation"
"1237";"Q485207";"de";"Shanghai Cooperation Organisation"
"1238";"Q485207";"en";"Shanghai Cooperation Organisation"
"1239";"Q485207";"en";"SCO"
"1240";"Q485207";"tr";"Şanghay İşbirliği Örgütü"
"1241";"Q485207";"tr";"ŞİÖ"
"1242";"Q485207";"tr";"Shanghai Ekonomik İşbirliği Örgütü"
"1243";"Q485207";"tr";"Shanghai İşbirliği Örgütü"
"1244";"Q485207";"tr";"Şanghay Beşlisi"
"1245";"Q485207";"tr";"Şangay İşbirliği Örgütü"
"1246";"Q485207";"tr";"Şangay beşlisi"
"1247";"Q485207";"tr";"SCO"
"1248";"Q485207";"tr";"Shanghai Cooperation Organisation"
"1249";"Q485207";"ar";"منظمة شانغهاي للتعاون"
"1250";"Q485207";"ar";"منظمة شنغهاي"
"1251";"Q485207";"ar";"منظمة شنغهاي للتعاون"
"1252";"Q485207";"ar";"منظمة شانغهاى للتعاون"
"1253";"Q485207";"ar";"منظمه شانغهاي للتعاون"
"1254";"Q145700";"fr";"Association sud-asiatique pour la coopération régionale"
"1255";"Q145700";"de";"Südasiatische Vereinigung für regionale Kooperation"
"1256";"Q145700";"de";"Südasiatische Wirtschaftsgemeinschaft"
"1257";"Q145700";"de";"SAARC"
"1258";"Q145700";"de";"South Asian Association for Regional Cooperation"
"1259";"Q145700";"en";"South Asian Association for Regional Cooperation"
"1260";"Q145700";"en";"SAARC"
"1261";"Q145700";"en";"South Asia"
"1262";"Q145700";"en";"Indian Subcontinent"
"1263";"Q145700";"en";"saarc"
"1264";"Q145700";"tr";"Güney Asya Bölgesel İşbirliği Teşkilatı"
"1265";"Q145700";"ar";"رابطة جنوب آسيا للتعاون الاقليمي"
"1266";"Q3935730";"fr";"TAKM"
"1267";"Q3935730";"de";"TAKM"
"1268";"Q3935730";"en";"TAKM"
"1269";"Q3935730";"en";"Organization of the Eurasian Law Enforcement Agencies with Military Status"
"1270";"Q3935730";"tr";"TAKM"
"1271";"Q3935730";"tr";"Avrasya Askeri Statülü Kolluk Kuvvetleri Teşkilatı"
"1272";"Q3935730";"ar";"تاكم"
"1273";"Q32069506";"fr";"Initiative des trois mers"
"1274";"Q32069506";"fr";"Trimarium"
"1275";"Q32069506";"fr";"Initiative des mers Baltique, Adriatique et de la mer Noire"
"1276";"Q32069506";"fr";"IMBAMN"
"1277";"Q32069506";"de";"Drei-Meere-Initiative"
"1278";"Q32069506";"de";"Trimarium"
"1279";"Q32069506";"en";"Three Seas Initiative"
"1280";"Q32069506";"en";"Trimarium"
"1281";"Q32069506";"en";"BABS"
"1282";"Q32069506";"en";"Østersøen, Adriaterhavet, Sortehavet nitiativ"
"1283";"Q32069506";"en";"BABS-initiativ"
"1284";"Q32069506";"tr";NA
"1285";"Q32069506";"ar";NA
"1286";"Q13231715";"fr";NA
"1287";"Q13231715";"de";NA
"1288";"Q13231715";"en";"Trilateral Cooperation Secretariat"
"1289";"Q13231715";"en";"TCS"
"1290";"Q13231715";"tr";NA
"1291";"Q13231715";"ar";"أمانة التعاون الثلاثي"
"1292";"Q596850";"fr";"Conseil turcique"
"1293";"Q596850";"de";"Türkischer Rat"
"1294";"Q596850";"de";"Türk Konseyi"
"1295";"Q596850";"en";"Turkic Council"
"1296";"Q596850";"en";"Turkish Council"
"1297";"Q596850";"tr";"Türk Konseyi"
"1298";"Q596850";"tr";"Türk Keneşi"
"1299";"Q596850";"ar";"المجلس التركي"
"1300";"Q4230";"fr";"Union des nations sud-américaines"
"1301";"Q4230";"fr";"Communauté sud-américaine de nations"
"1302";"Q4230";"fr";"Communaute sud-americaine des nations"
"1303";"Q4230";"fr";"UNASUR"
"1304";"Q4230";"fr";"Déclaration de Cuzco"
"1305";"Q4230";"fr";"Communauté Sud-américaine Des Nations"
"1306";"Q4230";"fr";"Comunidad Sudamericana de Naciones"
"1307";"Q4230";"fr";"CSAN"
"1308";"Q4230";"de";"Union Südamerikanischer Nationen"
"1309";"Q4230";"de";"Union of South American Nations"
"1310";"Q4230";"de";"Union de Naciones Suramericanas"
"1311";"Q4230";"de";"Südamerikanische Union"
"1312";"Q4230";"de";"Unión de Naciones del Sur"
"1313";"Q4230";"de";"Comunidad Sudamericana de Naciones"
"1314";"Q4230";"de";"Unie van Zuid-Amerikaanse Naties"
"1315";"Q4230";"de";"Unasul"
"1316";"Q4230";"de";"UNASUR"
"1317";"Q4230";"de";"Südamerikanische Staatengemeinschaft"
"1318";"Q4230";"de";"Uniao das Nacoes Sul-Americanas"
"1319";"Q4230";"de";"Union de Naciones del Sur"
"1320";"Q4230";"de";"União das Nações Sul-Americanas"
"1321";"Q4230";"de";"Unión de Naciones Suramericanas"
"1322";"Q4230";"en";"Union of South American Nations"
"1323";"Q4230";"en";"South American Union of Nations"
"1324";"Q4230";"en";"South America Union"
"1325";"Q4230";"en";"USAN"
"1326";"Q4230";"en";"Comunidad Sudamericana de Naciones"
"1327";"Q4230";"en";"South American Community of Nations"
"1328";"Q4230";"en";"SACN"
"1329";"Q4230";"en";"Unasul"
"1330";"Q4230";"en";"South American Community"
"1331";"Q4230";"en";"UNASUR"
"1332";"Q4230";"en";"South American Free Trade Area"
"1333";"Q4230";"en";"Union of South American Republics"
"1334";"Q4230";"en";"União de Nações Sul-Americanas"
"1335";"Q4230";"tr";"UNASUR"
"1336";"Q4230";"tr";"GAUT"
"1337";"Q4230";"tr";"Güney amerika uluslar topluluğu"
"1338";"Q4230";"ar";"اتحاد دول أمريكا الجنوبية"
"1339";"Q4230";"ar";"اتحاد دول جنوب القمة الاميركية"
"1340";"Q4230";"ar";"اتحاد أمم أمريكا الجنوبية"
"1341";"Q4230";"ar";"UNASUR"
"1342";"Q244323";"fr";"groupe de Visegrád"
"1343";"Q244323";"fr";"Groupe de Visegrad"
"1344";"Q244323";"de";"Visegrád-Gruppe"
"1345";"Q244323";"de";"Visegrad-Abkommen"
"1346";"Q244323";"de";"Visegrad-Staaten"
"1347";"Q244323";"de";"Visegrád-Staaten"
"1348";"Q244323";"de";"Visegrad-Gruppe"
"1349";"Q244323";"de";"Visegrád-Abkommen"
"1350";"Q244323";"de";"V4"
"1351";"Q244323";"en";"Visegrád Group"
"1352";"Q244323";"en";"Visegrad Group"
"1353";"Q244323";"en";"Visegrad Four"
"1354";"Q244323";"en";"V4"
"1355";"Q244323";"tr";"Vişegrad Grubu"
"1356";"Q244323";"ar";"حلف الفيشغراد"
"1357";"Q244323";"ar";"V4"
"1358";"Q244323";"ar";"فيشغراد 4"
"1359";"Q1642145";"fr";"Conseil nordique occidental"
"1360";"Q1642145";"de";"Westnordischer Rat"
"1361";"Q1642145";"de";"Kinder- und Jugendbuchpreis des Westnordischen Rates"
"1362";"Q1642145";"en";"West Nordic Council"
"1363";"Q1642145";"tr";NA
"1364";"Q1642145";"ar";NA
